timestamp,zona_patio,avg_dwell_time,p95_dwell_time,blocking_rate,movement_density,non_productive_move_rate,yard_saturation_score,yard_occupancy_rate
2025-01-03 00:00:00,NORTE,0.0,0.0,0.0,0.0,0.0,2.8,0.08
2025-01-03 00:00:00,OESTE,199.25,677.4499999999997,0.25,1.0,1.0,55.3,0.08
2025-01-03 00:00:00,PRE_SALIDA,1265.8461538461538,1667.6,1.0,1.0,1.0,72.7,0.22
2025-01-03 00:00:00,SUR,0.0,0.0,0.0,1.0,1.0,24.2,0.12
2025-01-03 01:00:00,BUFFER_CARGA,103.0,121.0,0.0,1.0,1.0,31.483333333333334,0.04
2025-01-03 01:00:00,ESTE,0.0,0.0,0.0,1.0,1.0,22.8,0.08
2025-01-03 01:00:00,NORTE,0.0,0.0,0.0,1.0,1.0,21.4,0.04
2025-01-03 01:00:00,OESTE,0.0,0.0,0.0,0.0,0.0,3.4999999999999996,0.1
2025-01-03 01:00:00,PRE_SALIDA,1436.2727272727273,2000.0,0.9090909090909092,0.0,0.0,52.0,0.2
2025-01-03 01:00:00,SUR,0.0,0.0,0.0,4.0,1.0,22.1,0.06
2025-01-03 02:00:00,BUFFER_CARGA,147.0,147.0,0.0,1.0,1.0,32.95,0.02
2025-01-03 02:00:00,ESTE,0.0,0.0,0.0,1.0,1.0,22.1,0.06
2025-01-03 02:00:00,NORTE,0.0,0.0,0.0,2.0,1.0,21.4,0.04
2025-01-03 02:00:00,OESTE,0.0,0.0,0.0,0.0,0.0,0.7,0.02
2025-01-03 02:00:00,PRE_SALIDA,984.3333333333334,1320.0,0.8333333333333334,0.0,0.0,49.2,0.12
2025-01-03 02:00:00,SUR,0.0,0.0,0.0,1.0,1.0,22.8,0.08
2025-01-03 03:00:00,BUFFER_CARGA,82.0,82.0,0.0,0.0,0.0,7.533333333333333,0.02
2025-01-03 03:00:00,ESTE,0.0,0.0,0.0,2.0,1.0,20.700000000000003,0.02
2025-01-03 03:00:00,NORTE,0.0,0.0,0.0,2.0,1.0,22.1,0.06
2025-01-03 03:00:00,OESTE,0.0,0.0,0.0,1.0,1.0,21.4,0.04
2025-01-03 03:00:00,PRE_SALIDA,1218.1666666666667,1985.8999999999996,0.9166666666666666,0.0,0.0,53.400000000000006,0.24
2025-01-03 03:00:00,SUR,0.0,0.0,0.0,0.0,0.0,1.4,0.04
2025-01-03 04:00:00,ESTE,0.0,0.0,0.0,1.0,1.0,22.1,0.06
2025-01-03 04:00:00,OESTE,0.0,0.0,0.0,2.0,1.0,21.4,0.04
2025-01-03 04:00:00,PRE_SALIDA,1322.6,2172.5499999999997,1.0,0.0,0.0,52.0,0.2
2025-01-03 05:00:00,BUFFER_CARGA,173.0,173.0,0.0,2.0,1.0,35.11666666666667,0.02
2025-01-03 05:00:00,OESTE,0.0,0.0,0.0,0.0,0.0,0.7,0.02
2025-01-03 05:00:00,PRE_SALIDA,1249.3333333333333,2149.1,1.0,0.0,0.0,54.8,0.28
2025-01-03 06:00:00,ESTE,0.0,0.0,0.0,4.0,1.0,22.1,0.06
2025-01-03 06:00:00,NORTE,0.0,0.0,0.0,2.0,1.0,21.4,0.04
2025-01-03 06:00:00,OESTE,0.0,0.0,0.0,3.0,1.0,20.700000000000003,0.02
2025-01-03 06:00:00,PRE_SALIDA,1181.2777777777778,1978.7999999999993,0.9444444444444444,0.0,0.0,57.60000000000001,0.36
2025-01-03 06:00:00,SUR,0.0,0.0,0.0,2.0,1.0,20.700000000000003,0.02
2025-01-03 07:00:00,ESTE,0.0,0.0,0.0,3.0,1.0,20.700000000000003,0.02
2025-01-03 07:00:00,NORTE,0.0,0.0,0.0,1.0,1.0,21.4,0.04
2025-01-03 07:00:00,PRE_SALIDA,1314.6470588235295,2339.4,1.0,2.0,1.0,76.2,0.32
2025-01-03 07:00:00,SUR,0.0,0.0,0.0,6.0,1.0,20.700000000000003,0.02
2025-01-03 08:00:00,ESTE,0.0,0.0,0.0,0.0,0.0,0.7,0.02
2025-01-03 08:00:00,OESTE,0.0,0.0,0.0,2.0,1.0,20.700000000000003,0.02
2025-01-03 08:00:00,PRE_SALIDA,984.4545454545456,2193.0,0.8181818181818182,2.0,1.0,72.0,0.2
2025-01-03 08:00:00,SUR,0.0,0.0,0.0,0.0,0.0,1.4,0.04
2025-01-03 09:00:00,ESTE,0.0,0.0,0.0,5.0,1.0,22.1,0.06
2025-01-03 09:00:00,NORTE,0.0,0.0,0.0,1.0,1.0,23.5,0.1
2025-01-03 09:00:00,PRE_SALIDA,1325.0666666666666,2341.6,1.0,1.0,1.0,74.8,0.28
2025-01-03 09:00:00,SUR,0.0,0.0,0.0,0.0,0.0,1.4,0.04
2025-01-03 10:00:00,NORTE,0.0,0.0,0.0,1.0,1.0,20.700000000000003,0.02
2025-01-03 10:00:00,OESTE,0.0,0.0,0.0,5.0,1.0,20.700000000000003,0.02
2025-01-03 10:00:00,PRE_SALIDA,1581.3125,2461.25,1.0,0.0,0.0,56.2,0.32
2025-01-03 10:00:00,SUR,0.0,0.0,0.0,1.0,1.0,22.1,0.06
2025-01-03 11:00:00,ESTE,0.0,0.0,0.0,3.0,1.0,20.700000000000003,0.02
2025-01-03 11:00:00,NORTE,0.0,0.0,0.0,3.0,1.0,23.5,0.1
2025-01-03 11:00:00,OESTE,0.0,0.0,0.0,1.0,1.0,20.700000000000003,0.02
2025-01-03 11:00:00,PRE_SALIDA,1503.5,2505.5,1.0,1.0,1.0,73.4,0.24
2025-01-03 11:00:00,SUR,0.0,0.0,0.0,2.0,1.0,21.4,0.04
2025-01-03 12:00:00,NORTE,0.0,0.0,0.0,1.0,1.0,20.700000000000003,0.02
2025-01-03 12:00:00,OESTE,0.0,0.0,0.0,1.0,1.0,20.700000000000003,0.02
2025-01-03 12:00:00,PRE_SALIDA,1738.3846153846157,2595.0,1.0,2.0,1.0,74.1,0.26
2025-01-03 12:00:00,SUR,0.0,0.0,0.0,1.0,1.0,22.1,0.06
2025-01-03 13:00:00,BUFFER_CARGA,116.0,116.0,0.0,3.0,1.0,30.36666666666667,0.02
2025-01-03 13:00:00,NORTE,0.0,0.0,0.0,2.0,1.0,20.700000000000003,0.02
2025-01-03 13:00:00,OESTE,0.0,0.0,0.0,1.0,1.0,20.700000000000003,0.02
2025-01-03 13:00:00,PRE_SALIDA,1498.8,2662.7,1.0,2.0,1.0,74.1,0.26
2025-01-03 14:00:00,BUFFER_CARGA,181.0,181.0,0.0,1.0,1.0,35.78333333333333,0.02
2025-01-03 14:00:00,ESTE,0.0,0.0,0.0,2.0,1.0,22.1,0.06
2025-01-03 14:00:00,NORTE,0.0,0.0,0.0,3.0,0.6666666666666666,21.4,0.04
2025-01-03 14:00:00,OESTE,0.0,0.0,0.0,2.0,1.0,20.700000000000003,0.02
2025-01-03 14:00:00,PRE_SALIDA,1733.0666666666666,2609.6,1.0,0.0,0.0,54.8,0.28
2025-01-03 14:00:00,SUR,0.0,0.0,0.0,4.0,1.0,20.700000000000003,0.02
2025-01-03 15:00:00,NORTE,0.0,0.0,0.0,1.0,1.0,20.700000000000003,0.02
2025-01-03 15:00:00,OESTE,0.0,0.0,0.0,2.0,1.0,22.1,0.06
2025-01-03 15:00:00,PRE_SALIDA,1428.2,2398.049999999999,1.0,0.0,0.0,52.0,0.2
2025-01-03 15:00:00,SUR,0.0,0.0,0.0,0.0,0.0,1.4,0.04
2025-01-03 16:00:00,BUFFER_CARGA,106.0,106.0,0.0,1.0,1.0,29.533333333333335,0.02
2025-01-03 16:00:00,ESTE,0.0,0.0,0.0,4.0,1.0,22.1,0.06
2025-01-03 16:00:00,NORTE,0.0,0.0,0.0,1.0,1.0,20.700000000000003,0.02
2025-01-03 16:00:00,OESTE,0.0,0.0,0.0,1.0,1.0,20.700000000000003,0.02
2025-01-03 16:00:00,PRE_SALIDA,1669.5833333333333,2562.7499999999995,1.0,1.0,1.0,73.4,0.24
2025-01-03 16:00:00,SUR,0.0,0.0,0.0,2.0,1.0,22.1,0.06
2025-01-03 17:00:00,BUFFER_CARGA,162.0,162.0,0.0,3.0,1.0,34.2,0.02
2025-01-03 17:00:00,ESTE,0.0,0.0,0.0,2.0,1.0,20.700000000000003,0.02
2025-01-03 17:00:00,NORTE,0.0,0.0,0.0,2.0,0.5,21.4,0.04
2025-01-03 17:00:00,PRE_SALIDA,1450.5333333333333,2639.5,1.0,0.0,0.0,55.49999999999999,0.3
2025-01-03 17:00:00,SUR,0.0,0.0,0.0,3.0,1.0,22.8,0.08
2025-01-03 18:00:00,BUFFER_CARGA,102.0,102.0,0.0,3.0,1.0,29.200000000000003,0.02
2025-01-03 18:00:00,ESTE,0.0,0.0,0.0,1.0,0.0,0.7,0.02
2025-01-03 18:00:00,NORTE,0.0,0.0,0.0,2.0,1.0,21.4,0.04
2025-01-03 18:00:00,OESTE,0.0,0.0,0.0,1.0,1.0,21.4,0.04
2025-01-03 18:00:00,PRE_SALIDA,1171.571428571429,1580.1999999999998,1.0,0.0,0.0,54.8,0.28
2025-01-03 18:00:00,SUR,0.0,0.0,0.0,2.0,1.0,23.5,0.1
2025-01-03 19:00:00,ESTE,0.0,0.0,0.0,3.0,1.0,21.4,0.04
2025-01-03 19:00:00,NORTE,0.0,0.0,0.0,4.0,1.0,20.700000000000003,0.02
2025-01-03 19:00:00,OESTE,0.0,0.0,0.0,1.0,1.0,21.4,0.04
2025-01-03 19:00:00,PRE_SALIDA,1607.6875,2694.5,1.0,2.0,1.0,76.2,0.32
2025-01-03 19:00:00,SUR,0.0,0.0,0.0,0.0,0.0,2.8,0.08
2025-01-03 20:00:00,BUFFER_CARGA,211.0,211.0,0.0,1.0,1.0,38.28333333333334,0.02
2025-01-03 20:00:00,NORTE,0.0,0.0,0.0,1.0,1.0,21.4,0.04
2025-01-03 20:00:00,PRE_SALIDA,1443.2142857142858,2703.4,1.0,1.0,1.0,74.8,0.28
2025-01-03 20:00:00,SUR,0.0,0.0,0.0,3.0,1.0,22.1,0.06
2025-01-03 21:00:00,ESTE,0.0,0.0,0.0,2.0,1.0,20.700000000000003,0.02
2025-01-03 21:00:00,NORTE,0.0,0.0,0.0,1.0,1.0,20.700000000000003,0.02
2025-01-03 21:00:00,PRE_SALIDA,1344.05,2554.8,1.0,0.0,0.0,59.00000000000001,0.4
2025-01-03 21:00:00,SUR,0.0,0.0,0.0,2.0,1.0,22.1,0.06
2025-01-03 22:00:00,ESTE,0.0,0.0,0.0,0.0,0.0,1.4,0.04
2025-01-03 22:00:00,NORTE,0.0,0.0,0.0,3.0,1.0,21.4,0.04
2025-01-03 22:00:00,OESTE,0.0,0.0,0.0,0.0,0.0,0.7,0.02
2025-01-03 22:00:00,PRE_SALIDA,1396.142857142857,2581.1,1.0,0.0,0.0,54.099999999999994,0.26
2025-01-03 22:00:00,SUR,0.0,0.0,0.0,2.0,1.0,21.4,0.04
2025-01-03 23:00:00,ESTE,0.0,0.0,0.0,1.0,1.0,20.700000000000003,0.02
2025-01-03 23:00:00,NORTE,0.0,0.0,0.0,2.0,1.0,24.2,0.12
2025-01-03 23:00:00,OESTE,0.0,0.0,0.0,1.0,1.0,20.700000000000003,0.02
2025-01-03 23:00:00,PRE_SALIDA,1369.0,2042.1,1.0,0.0,0.0,54.099999999999994,0.26
2025-01-03 23:00:00,SUR,0.0,0.0,0.0,1.0,1.0,21.4,0.04
2025-01-04 00:00:00,ESTE,0.0,0.0,0.0,4.0,1.0,22.1,0.06
2025-01-04 00:00:00,NORTE,0.0,0.0,0.0,0.0,0.0,2.8,0.08
2025-01-04 00:00:00,OESTE,0.0,0.0,0.0,2.0,1.0,20.700000000000003,0.02
2025-01-04 00:00:00,PRE_SALIDA,1384.071428571429,2126.3999999999996,1.0,0.0,0.0,53.400000000000006,0.24
2025-01-04 00:00:00,SUR,0.0,0.0,0.0,3.0,1.0,22.1,0.06
2025-01-04 01:00:00,BUFFER_CARGA,25.0,25.0,0.0,2.0,1.0,22.783333333333335,0.02
2025-01-04 01:00:00,ESTE,0.0,0.0,0.0,2.0,1.0,21.4,0.04
2025-01-04 01:00:00,NORTE,0.0,0.0,0.0,0.0,0.0,1.4,0.04
2025-01-04 01:00:00,PRE_SALIDA,1376.642857142857,2248.35,1.0,1.0,1.0,74.1,0.26
2025-01-04 01:00:00,SUR,0.0,0.0,0.0,2.0,1.0,24.2,0.12
2025-01-04 02:00:00,BUFFER_CARGA,109.0,109.0,0.0,0.0,0.0,9.783333333333331,0.02
2025-01-04 02:00:00,ESTE,0.0,0.0,0.0,1.0,1.0,22.8,0.08
2025-01-04 02:00:00,NORTE,0.0,0.0,0.0,0.0,0.0,0.7,0.02
2025-01-04 02:00:00,OESTE,0.0,0.0,0.0,1.0,1.0,20.700000000000003,0.02
2025-01-04 02:00:00,PRE_SALIDA,1805.125,2807.8999999999996,1.0,2.0,1.0,70.6,0.16
2025-01-04 02:00:00,SUR,0.0,0.0,0.0,1.0,1.0,22.1,0.06
2025-01-04 03:00:00,BUFFER_CARGA,170.0,170.0,0.0,1.0,1.0,34.86666666666667,0.02
