fecha,turno,tipo_propulsion,version_id,total_vehiculos,readiness_rate,delay_rate,avg_dispatch_delay_min,avg_soc_gap_before_dispatch,avg_dispatch_readiness_risk_score,eventos_falta_carga,eventos_soc_insuficiente,eventos_bloqueo_patio
2025-03-11,A,EV,VAN_EV_MID_01,2,1.0,1.0,116.5,0.4749999999999943,34.22152777777777,0,0,2
2025-03-12,C,EV,VAN_EV_LARGE_01,1,0.0,1.0,297065.0,-1.7199999999999989,49.51041666666667,0,0,0
2025-03-13,B,EV,VAN_EV_MID_01,2,1.0,1.0,140.0,0.5150000000000006,38.376111111111115,0,0,2
2025-03-14,C,EV,VAN_EV_CREW_01,3,0.6666666666666666,1.0,97598.33333333333,0.253333333333335,37.432500000000005,0,0,2
2025-03-14,A,EV,VAN_EV_LARGE_01,3,0.6666666666666666,1.0,97568.33333333333,-0.20666666666666345,43.07185185185185,0,0,2
2025-03-05,A,ICE,VAN_ICE_LARGE_01,14,1.0,1.0,140.57142857142858,0.0,36.235119047619044,0,0,14
2025-03-08,A,ICE,VAN_ICE_CREW_01,6,1.0,1.0,74.66666666666667,0.0,28.88888888888889,0,0,6
2025-03-10,C,ICE,VAN_ICE_MID_02,10,0.9,1.0,119.0,0.0,32.90625,0,0,10
2025-03-10,C,ICE,VAN_ICE_MID_01,15,0.8666666666666667,1.0,40020.26666666667,0.0,33.7,0,0,14
2025-03-10,A,ICE,VAN_ICE_MID_01,20,0.95,0.85,15003.75,0.0,28.84583333333334,0,0,19
2025-03-10,A,ICE,VAN_ICE_MID_02,19,1.0,0.8421052631578947,98.3157894736842,0.0,31.38157894736842,0,0,18
2025-03-11,C,ICE,VAN_ICE_MID_02,12,1.0,1.0,119.5,0.0,33.83680555555555,0,0,12
2025-03-11,C,ICE,VAN_ICE_MID_01,22,1.0,0.9090909090909091,82.31818181818181,0.0,29.786931818181813,0,0,21
2025-03-12,A,ICE,VAN_ICE_LARGE_01,15,1.0,0.8,67.06666666666666,0.0,28.136111111111113,0,0,14
2025-03-17,B,EV,VAN_EV_LARGE_01,3,0.6666666666666666,1.0,96187.66666666667,-0.943333333333328,37.86166666666667,0,0,2
2025-03-19,B,EV,VAN_EV_MID_02,4,0.75,1.0,100.25,4.462499999999999,39.07076388888889,0,1,3
2025-03-21,B,EV,VAN_EV_MID_01,2,1.0,1.0,92.0,-0.5150000000000006,33.08277777777778,0,0,2
2025-03-22,B,EV,VAN_EV_MID_02,1,1.0,1.0,132.0,-0.06999999999999318,36.30555555555556,0,0,1
2025-03-23,C,EV,VAN_EV_LARGE_01,1,0.0,1.0,280875.0,1.4099999999999966,42.08361111111111,0,0,0
2025-03-24,A,EV,VAN_EV_MID_01,5,0.8,1.0,124.6,-0.08799999999999955,34.52427777777778,0,0,4
2025-03-26,A,EV,VAN_EV_CREW_01,3,0.3333333333333333,0.6666666666666666,183634.0,5.929999999999997,47.008148148148145,0,1,1
2025-03-27,A,EV,VAN_EV_MID_01,3,1.0,1.0,133.33333333333334,-0.3500000000000038,34.87185185185185,0,0,3
2025-03-29,B,EV,VAN_EV_MID_02,6,1.0,1.0,98.16666666666667,1.4533333333333331,35.990324074074074,0,0,6
2025-03-29,C,EV,VAN_EV_MID_02,6,0.6666666666666666,1.0,45419.166666666664,3.1666666666666643,42.909386574074084,0,1,4
2025-03-29,A,EV,VAN_EV_LARGE_01,3,0.3333333333333333,1.0,180744.0,-0.1033333333333341,40.38893518518518,0,0,1
2025-03-18,A,ICE,VAN_ICE_MID_01,24,1.0,0.9583333333333334,129.75,0.0,35.18229166666666,0,0,24
2025-03-18,A,ICE,VAN_ICE_MID_02,17,1.0,0.9411764705882353,131.52941176470588,0.0,35.171568627450974,0,0,17
2025-03-19,C,ICE,VAN_ICE_MID_02,7,1.0,0.8571428571428571,91.14285714285714,0.0,31.160714285714285,0,0,7
2025-03-19,C,ICE,VAN_ICE_MID_01,13,1.0,1.0,147.15384615384616,0.0,36.73878205128205,0,0,13
2025-03-21,C,ICE,VAN_ICE_MID_02,9,1.0,0.8888888888888888,101.66666666666667,0.0,32.25694444444444,0,0,9
2025-03-21,C,ICE,VAN_ICE_MID_01,14,1.0,1.0,99.71428571428571,0.0,32.05357142857143,0,0,14
2025-03-21,B,ICE,VAN_ICE_MID_02,17,1.0,1.0,80.11764705882354,0.0,30.01225490196078,0,0,17
2025-03-21,B,ICE,VAN_ICE_MID_01,14,1.0,0.7857142857142857,74.21428571428571,0.0,28.663690476190474,0,0,13
2025-03-24,A,ICE,VAN_ICE_MID_01,20,1.0,0.85,85.55,0.0,30.57812499999999,0,0,20
2025-03-24,A,ICE,VAN_ICE_MID_02,12,0.9166666666666666,0.9166666666666666,23302.833333333332,0.0,31.618055555555554,0,0,11
2025-03-26,A,ICE,VAN_ICE_MID_02,16,1.0,1.0,109.625,0.0,32.34375,0,0,15
2025-03-26,A,ICE,VAN_ICE_MID_01,23,1.0,0.9130434782608695,82.82608695652173,0.0,30.14945652173913,0,0,23
2025-03-26,B,ICE,VAN_ICE_CREW_01,8,0.875,0.875,34499.125,0.0,31.510416666666668,0,0,8
2025-03-27,B,ICE,VAN_ICE_LARGE_01,6,1.0,0.8333333333333334,141.83333333333334,0.0,35.15624999999999,0,0,6
2025-03-30,B,EV,VAN_EV_CREW_01,1,0.0,1.0,250.0,0.0,47.66666666666667,0,0,1
2025-03-31,B,EV,VAN_EV_MID_02,4,0.75,1.0,66843.0,-0.6849999999999952,36.76241319444445,0,0,3
2025-04-01,A,EV,VAN_EV_MID_01,6,0.8333333333333334,0.6666666666666666,44540.833333333336,0.2950000000000017,37.26262731481482,0,0,5
2025-04-03,B,EV,VAN_EV_LARGE_01,7,0.2857142857142857,1.0,150477.0,-0.010000000000001055,46.400248015873025,0,0,3
2025-04-04,B,EV,VAN_EV_MID_02,7,0.7142857142857143,1.0,75194.42857142857,-0.05714285714285795,40.93875992063493,0,0,3
2025-04-07,C,EV,VAN_EV_MID_02,3,0.0,1.0,172690.0,0.18000000000000208,48.728518518518534,0,0,1
2025-04-08,A,EV,VAN_EV_MID_01,6,0.8333333333333334,1.0,42581.166666666664,-0.2800000000000035,36.067314814814814,0,0,5
2025-04-09,C,EV,VAN_EV_MID_01,2,0.0,1.0,128713.5,0.384999999999998,48.30166666666666,0,0,1
2025-04-11,C,EV,VAN_EV_LARGE_01,3,0.3333333333333333,1.0,84131.0,2.460000000000008,45.789444444444456,0,0,2
2025-03-31,A,ICE,VAN_ICE_CREW_01,10,0.9,1.0,26980.6,0.0,37.14583333333333,0,0,10
2025-04-02,A,ICE,VAN_ICE_LARGE_01,11,0.9090909090909091,0.9090909090909091,24224.18181818182,0.0,27.95643939393939,0,0,10
2025-04-03,B,ICE,VAN_ICE_CREW_01,5,1.0,1.0,119.2,0.0,33.416666666666664,0,0,5
2025-04-06,A,ICE,VAN_ICE_MID_02,21,1.0,1.0,101.0952380952381,0.0,32.19742063492063,0,0,21
2025-04-06,A,ICE,VAN_ICE_MID_01,24,1.0,1.0,111.58333333333333,0.0,32.873263888888886,0,0,23
2025-04-10,C,ICE,VAN_ICE_MID_02,6,1.0,0.8333333333333334,65.83333333333333,0.0,27.96875,0,0,6
2025-04-10,C,ICE,VAN_ICE_MID_01,9,1.0,0.7777777777777778,92.0,0.0,31.249999999999993,0,0,9
2025-04-15,A,EV,VAN_EV_MID_01,7,1.0,1.0,88.42857142857143,0.16571428571428523,34.14761904761905,0,0,6
2025-04-15,B,EV,VAN_EV_CREW_01,3,0.3333333333333333,1.0,82233.0,0.6700000000000017,43.674629629629635,0,0,2
2025-04-19,B,EV,VAN_EV_LARGE_01,4,1.0,0.75,86.0,3.8874999999999957,35.40138888888888,0,1,3
2025-04-19,A,EV,VAN_EV_MID_01,6,0.5,1.0,120449.0,1.8549999999999993,39.34129629629629,0,1,3
2025-04-23,B,EV,VAN_EV_MID_01,6,0.8333333333333334,1.0,39285.666666666664,-0.4433333333333304,35.86615740740741,0,0,5
2025-04-23,C,EV,VAN_EV_MID_01,4,0.0,1.0,59308.0,1.432500000000001,52.724166666666676,0,0,3
2025-04-13,B,ICE,VAN_ICE_LARGE_01,5,1.0,1.0,140.4,0.0,36.29166666666667,0,0,5
2025-04-17,B,ICE,VAN_ICE_CREW_01,4,1.0,1.0,146.5,0.0,36.92708333333333,0,0,4
2025-04-20,A,ICE,VAN_ICE_LARGE_01,8,0.75,0.875,59680.5,0.0,31.679687499999996,0,0,8
2025-04-21,C,ICE,VAN_ICE_MID_01,7,1.0,0.8571428571428571,75.0,0.0,29.479166666666668,0,0,7
2025-04-21,C,ICE,VAN_ICE_MID_02,8,0.875,1.0,29989.375,0.0,31.9921875,0,0,8
2025-04-22,B,ICE,VAN_ICE_CREW_01,9,1.0,1.0,116.55555555555556,0.0,33.80787037037037,0,0,9
2025-04-25,B,EV,VAN_EV_LARGE_01,1,0.0,1.0,233058.0,18.269999999999996,60.47659722222222,0,1,0
2025-04-28,B,EV,VAN_EV_MID_01,11,1.0,1.0,85.9090909090909,0.17909090909091027,35.65866161616162,0,0,10
2025-04-29,C,EV,VAN_EV_LARGE_01,1,1.0,1.0,176.0,0.3100000000000023,42.86555555555556,0,0,1
2025-04-29,A,EV,VAN_EV_MID_01,10,0.6,0.9,67746.0,0.9830000000000026,39.36670138888889,0,1,6
2025-04-29,B,EV,VAN_EV_MID_02,6,0.6666666666666666,0.6666666666666666,37847.0,0.7066666666666634,35.53856481481481,0,0,4
2025-05-02,A,EV,VAN_EV_LARGE_01,6,0.3333333333333333,1.0,148644.16666666666,2.5766666666666658,45.952268518518515,0,1,2
2025-05-03,C,EV,VAN_EV_LARGE_01,3,0.3333333333333333,1.0,147750.33333333334,-0.15333333333333124,41.749351851851856,0,0,1
2025-05-06,B,EV,VAN_EV_LARGE_01,4,0.25,1.0,161947.75,-0.42749999999999844,52.029131944444444,0,0,4
2025-04-24,C,ICE,VAN_ICE_CREW_01,3,1.0,1.0,99.66666666666667,0.0,32.04861111111111,0,0,3
2025-04-26,B,ICE,VAN_ICE_LARGE_01,6,0.8333333333333334,1.0,38586.166666666664,0.0,34.21874999999999,0,0,6
2025-04-28,C,ICE,VAN_ICE_CREW_01,6,0.8333333333333334,1.0,38363.833333333336,0.0,32.69097222222222,0,0,6
2025-04-28,A,ICE,VAN_ICE_LARGE_01,11,1.0,0.8181818181818182,54.36363636363637,0.0,26.723484848484848,0,0,10
2025-05-01,A,ICE,VAN_ICE_MID_01,12,1.0,1.0,138.08333333333334,0.0,35.494791666666664,0,0,12
2025-05-01,A,ICE,VAN_ICE_MID_02,7,1.0,1.0,164.71428571428572,0.0,38.82440476190476,0,0,7
2025-05-03,C,ICE,VAN_ICE_CREW_01,6,1.0,1.0,110.83333333333333,0.0,33.21180555555555,0,0,6
2025-05-03,A,ICE,VAN_ICE_LARGE_01,10,1.0,0.8,82.8,0.0,30.291666666666664,0,0,10
2025-05-05,C,ICE,VAN_ICE_MID_01,7,0.8571428571428571,1.0,31267.428571428572,0.0,38.02083333333333,0,0,7
2025-05-05,C,ICE,VAN_ICE_MID_02,3,1.0,1.0,195.66666666666666,0.0,42.04861111111111,0,0,3
2025-05-05,B,ICE,VAN_ICE_CREW_01,6,1.0,1.0,127.83333333333333,0.0,34.98263888888888,0,0,6
2025-05-06,B,ICE,VAN_ICE_CREW_01,8,0.875,1.0,27121.375,0.0,36.8359375,0,0,8
2025-05-10,A,EV,VAN_EV_MID_02,3,0.6666666666666666,1.0,69740.0,5.796666666666667,46.27583333333334,0,1,2
2025-05-10,B,EV,VAN_EV_MID_01,1,1.0,1.0,229.0,-0.4299999999999926,46.40972222222223,0,0,1
2025-05-11,A,EV,VAN_EV_MID_01,2,1.0,1.0,112.0,0.44999999999999574,36.95,0,0,2
2025-05-12,A,EV,VAN_EV_CREW_01,7,0.2857142857142857,1.0,148760.14285714287,3.759999999999997,43.251101190476184,0,2,2
2025-05-13,C,EV,VAN_EV_LARGE_01,4,0.25,1.0,155092.0,0.14999999999999858,44.99036458333334,0,0,1
2025-05-14,C,EV,VAN_EV_CREW_01,5,0.2,1.0,123636.2,9.808000000000003,54.181444444444445,0,3,0
2025-05-14,A,EV,VAN_EV_MID_01,6,0.8333333333333334,1.0,107.0,4.193333333333331,41.64398148148148,0,1,5
2025-05-16,B,EV,VAN_EV_LARGE_01,6,0.3333333333333333,1.0,134714.5,3.546666666666669,49.52039351851852,0,2,3
2025-05-09,A,ICE,VAN_ICE_LARGE_01,13,0.8461538461538461,1.0,32737.69230769231,0.0,34.30288461538461,0,0,12
2025-05-10,C,ICE,VAN_ICE_MID_02,7,0.8571428571428571,1.0,30320.428571428572,0.0,34.107142857142854,0,0,7
2025-05-10,C,ICE,VAN_ICE_MID_01,7,1.0,1.0,82.71428571428571,0.0,30.2827380952381,0,0,7
2025-05-10,A,ICE,VAN_ICE_MID_01,14,1.0,1.0,144.57142857142858,0.0,36.488095238095234,0,0,14
2025-05-10,A,ICE,VAN_ICE_MID_02,9,0.8888888888888888,1.0,23536.11111111111,0.0,38.738425925925924,0,0,9
2025-05-12,B,ICE,VAN_ICE_MID_01,15,1.0,0.8,82.2,0.0,30.22916666666667,0,0,15
2025-05-12,B,ICE,VAN_ICE_MID_02,10,1.0,0.9,50.8,0.0,26.291666666666664,0,0,10
2025-05-16,B,ICE,VAN_ICE_MID_02,5,1.0,1.0,113.4,0.0,33.479166666666664,0,0,5
2025-05-16,B,ICE,VAN_ICE_MID_01,6,1.0,1.0,95.5,0.0,31.61458333333333,0,0,6
2025-05-18,A,ICE,VAN_ICE_LARGE_01,8,0.875,1.0,24944.75,0.0,32.40234374999999,0,0,7
2025-05-19,A,ICE,VAN_ICE_LARGE_01,15,1.0,1.0,107.53333333333333,0.0,32.86805555555556,0,0,15
2025-05-20,A,EV,VAN_EV_CREW_01,6,0.5,1.0,98589.16666666667,-0.9116666666666665,49.273726851851855,0,0,6
2025-05-21,A,EV,VAN_EV_MID_01,9,0.5555555555555556,1.0,86449.55555555556,1.0966666666666687,44.54711419753087,0,0,7
2025-05-21,B,EV,VAN_EV_MID_02,4,0.0,1.0,145725.0,-0.177500000000002,55.67750000000001,0,0,4
2025-05-22,A,EV,VAN_EV_MID_01,10,0.5,1.0,97128.3,-0.038000000000002386,41.702506944444444,0,0,4
2025-05-23,A,EV,VAN_EV_LARGE_01,7,0.14285714285714285,1.0,109950.71428571429,2.8685714285714283,49.295238095238105,0,1,2
2025-05-25,C,EV,VAN_EV_MID_01,3,0.3333333333333333,1.0,63738.0,4.530000000000001,44.821875000000006,0,1,2
2025-05-25,A,EV,VAN_EV_LARGE_01,8,0.375,1.0,94571.625,2.852499999999999,45.688914930555555,0,1,4
2025-05-28,C,EV,VAN_EV_MID_01,1,1.0,1.0,177.0,0.9299999999999926,42.92305555555556,0,0,1
2025-05-29,B,EV,VAN_EV_CREW_01,6,0.3333333333333333,1.0,30779.833333333332,1.563333333333335,45.760243055555556,0,0,5
2025-05-29,C,EV,VAN_EV_MID_02,3,0.3333333333333333,1.0,122656.66666666667,4.263333333333331,52.44379629629629,0,1,0
2025-05-31,A,EV,VAN_EV_MID_01,10,0.7,0.9,54217.4,1.884999999999998,40.517263888888884,0,1,6
2025-06-01,C,EV,VAN_EV_CREW_01,1,0.0,1.0,180545.0,5.170000000000002,54.89222222222223,0,0,0
2025-06-01,A,EV,VAN_EV_CREW_01,1,0.0,1.0,178642.0,-0.3299999999999983,47.055555555555564,0,0,0
2025-06-01,B,EV,VAN_EV_LARGE_01,5,0.6,1.0,71753.6,0.16999999999999602,38.201791666666665,0,0,3
2025-05-20,B,ICE,VAN_ICE_LARGE_01,2,0.5,1.0,97710.0,0.0,40.104166666666664,0,0,2
2025-05-21,C,ICE,VAN_ICE_MID_01,6,1.0,1.0,145.66666666666666,0.0,36.33680555555555,0,0,6
2025-05-21,C,ICE,VAN_ICE_MID_02,5,1.0,1.0,146.0,0.0,36.875,0,0,5
2025-05-29,C,ICE,VAN_ICE_CREW_01,4,0.75,1.0,45586.5,0.0,38.416666666666664,0,0,3
2025-05-29,A,ICE,VAN_ICE_MID_01,10,0.9,1.0,18588.7,0.0,38.09374999999999,0,0,10
2025-05-29,A,ICE,VAN_ICE_MID_02,13,0.8461538461538461,1.0,28428.76923076923,0.0,40.729166666666664,0,0,13
2025-05-29,B,ICE,VAN_ICE_CREW_01,4,1.0,1.0,163.25,0.0,38.67187499999999,0,0,4
2025-05-31,A,ICE,VAN_ICE_LARGE_01,9,0.8888888888888888,0.8888888888888888,20211.11111111111,0.0,35.38194444444444,0,0,9
2025-06-02,C,ICE,VAN_ICE_CREW_01,3,1.0,1.0,72.0,0.0,29.16666666666666,0,0,3
2025-06-03,A,EV,VAN_EV_CREW_01,3,0.3333333333333333,1.0,58514.0,-0.34666666666666873,42.67064814814815,0,0,2
2025-06-03,B,EV,VAN_EV_MID_01,7,0.42857142857142855,1.0,100059.14285714286,2.1614285714285706,47.36071428571428,0,1,3
2025-06-04,C,EV,VAN_EV_MID_02,4,0.25,1.0,132057.75,-0.297500000000003,44.24604166666667,0,0,1
2025-06-04,A,EV,VAN_EV_LARGE_01,7,0.42857142857142855,1.0,25213.0,0.20142857142857093,43.70834325396826,0,0,7
2025-06-04,B,EV,VAN_EV_LARGE_01,8,0.5,1.0,65640.375,2.3487500000000026,45.19124131944445,0,1,5
2025-06-05,B,EV,VAN_EV_MID_01,11,0.7272727272727273,1.0,47175.90909090909,0.8500000000000021,45.89410984848485,0,1,10
2025-06-07,B,EV,VAN_EV_MID_02,5,0.2,1.0,34338.0,1.2379999999999995,46.08233333333333,0,0,4
