fecha,escenario,share_ev,intensidad_ramp_up,disponibilidad_slots_carga,presion_patio_indice,restriccion_logistica_indice
2025-04-06,pre_serie,0.23965791363175423,0.5634364249147336,0.8955765005624218,0.5695334240136688,0.2818827985880936
2025-04-07,pre_serie,0.2574456454393928,0.6129868749505207,0.9100096828247728,0.6149844818927584,0.2896771117162097
2025-04-08,pre_serie,0.2049613808728506,0.6389818153283773,0.9322265069262604,0.6407918377237362,0.2755268983000075
2025-04-09,pre_serie,0.244193756793944,0.6132761133714268,0.9082669667059715,0.5936529029403613,0.31173269824823496
2025-04-10,pre_serie,0.24897959587662905,0.6168887931269917,0.9327580513280362,0.5988774177337255,0.330996127323082
2025-04-11,pre_serie,0.24615419662674376,0.6009316735396267,0.8926126158113981,0.6400491402910752,0.36639059495992193
2025-04-12,pre_serie,0.2615049997362654,0.6754097665638413,0.9028942988446642,0.563444442294497,0.26655089568595536
2025-04-13,pre_serie,0.266989289051531,0.5868641737016094,0.8818113573229529,0.5833044463100399,0.29256837940178304
2025-04-14,pre_serie,0.24052454920526561,0.6699967315860854,0.9169742509878632,0.6145183321635788,0.38991844363827033
2025-04-15,pre_serie,0.2662753566366083,0.6993606313758896,0.9046016486642233,0.6908867813432846,0.2804883829041372
2025-04-16,pre_serie,0.2765139025451651,0.5898232359004392,0.8925966829107002,0.6600890703253867,0.35068379560384333
2025-04-17,pre_serie,0.27746781766701145,0.6545725702403046,0.9271341787735481,0.664015125531881,0.3616400597516317
2025-04-18,pre_serie,0.2898728222557462,0.6398550211392514,0.8956935893891611,0.6639108710331518,0.34851219178846693
2025-04-19,pre_serie,0.2868161166684083,0.6102705242774527,0.9390153720440908,0.6058561043708278,0.34432506920508626
2025-04-20,ramp_up,0.26934556289114553,0.6640147597731902,0.8841940490854796,0.5914659890301712,0.274465160013509
2025-04-21,ramp_up,0.2897981157800629,0.7169091364562318,0.8770781791207647,0.6660110082148485,0.4183639063590207
2025-04-22,ramp_up,0.3378238632461755,0.6615529348561087,0.8868380189126095,0.6950336639767154,0.4099170837767466
2025-04-23,ramp_up,0.3000778046784223,0.6946757921557871,0.880521201341619,0.7004581499331402,0.3135261211585993
2025-04-24,ramp_up,0.3222582773934678,0.6888574528897784,0.9045670826279751,0.6933767887644011,0.33854387344060394
2025-04-25,ramp_up,0.3026643862049878,0.7452787416712472,0.8980198825112639,0.7396882310263523,0.3701825341349986
2025-04-26,ramp_up,0.2754331478938414,0.6338953329521357,0.9030566996780235,0.5960041960710297,0.30844417281416836
2025-04-27,ramp_up,0.3210031682108993,0.6284280087487231,0.9130635211193271,0.6235468800282817,0.3547796555145165
2025-04-28,ramp_up,0.29870386908466257,0.7133641897149665,0.9148559582464357,0.7195878909171295,0.3503191886099075
2025-04-29,ramp_up,0.3479859024581715,0.6794700795669896,0.9066088749226808,0.7372141784173738,0.451080136374885
2025-04-30,ramp_up,0.3221093960021846,0.6951314357899823,0.9112573137545597,0.6701294933934915,0.3250225407775686
2025-05-01,ramp_up,0.34052067260679664,0.7014632035632917,0.8827682537361626,0.7005788108149942,0.35374893253866496
2025-05-02,ramp_up,0.3167815891800743,0.6912274789664105,0.8982708751597643,0.7382415590812655,0.351160595672927
2025-05-03,ramp_up,0.3570843836646094,0.7115539312867566,0.9163167288018387,0.6522751248739271,0.3980460902252559
2025-05-04,ramp_up,0.32720374049177514,0.7215245217349098,0.9083454617593746,0.6459224775708581,0.3063667428846699
2025-05-05,ramp_up,0.33452158217141104,0.736846963622249,0.8823740822860732,0.7133187374675274,0.3701185996186538
2025-05-06,ramp_up,0.36631209992185304,0.6603696913808474,0.9068779083279981,0.8112593107920738,0.4262616552740442
2025-05-07,ramp_up,0.33542251958578484,0.7086228363222598,0.9172298548652118,0.7037255105598338,0.30798101550478457
2025-05-08,ramp_up,0.339776139452389,0.6942159582448821,0.8732160100115645,0.7062833095087594,0.3769990129871227
2025-05-09,ramp_up,0.29622837197460145,0.6889945403167307,0.8840966832613057,0.6973979354962637,0.27055592611342205
2025-05-10,ramp_up,0.3677593909272047,0.7187289131655259,0.8913816863719917,0.6401179716387956,0.40972264991626456
2025-05-11,ramp_up,0.3417925793599589,0.6858948694584021,0.9222355678413027,0.6395223700250375,0.334152716389764
2025-05-12,ramp_up,0.38291466655230244,0.7693198798910227,0.9105369218376043,0.7141764383411865,0.3616146544009378
2025-05-13,ramp_up,0.3823456514759915,0.7270491471694426,0.8789244188387831,0.7875623319131696,0.37319792443560074
2025-05-14,ramp_up,0.3942635227695435,0.7208647037402636,0.8855137408108587,0.7787966408679229,0.39508492213818824
2025-05-15,ramp_up,0.37743282401480516,0.7781171279757011,0.8834303552587357,0.7559638045133854,0.3902909744695868
2025-05-16,ramp_up,0.4084653723737921,0.748088130215222,0.9008629576984077,0.8020680590258652,0.3515733144377345
2025-05-17,ramp_up,0.3800697706132541,0.7180956197536389,0.894534540877987,0.6923839141925268,0.4297068906288782
2025-05-18,ramp_up,0.4197444408339637,0.6891096915858725,0.8929291882002948,0.7032584871359135,0.33835753930436707
2025-05-19,ramp_up,0.37569880424317165,0.6807560531262278,0.908531640156684,0.7733377563800196,0.3427678472591059
2025-05-20,ramp_up,0.4316024349148329,0.8234682683186434,0.8714675761917707,0.8002018144068618,0.42815321610584717
2025-05-21,ramp_up,0.41315525020156074,0.7861028328368758,0.8703582951551426,0.8370355134649763,0.419750993905339
2025-05-22,ramp_up,0.44004892732947914,0.741726280294007,0.8315035971521982,0.7954595242949749,0.45147676402244263
2025-05-23,ramp_up,0.41370315124000623,0.7864845876426612,0.8692633271094011,0.7876433842921335,0.4275997278192984
2025-05-24,ramp_up,0.4412346393252986,0.7472722133923625,0.8823314102259721,0.7316764041844833,0.33136675482191563
2025-05-25,ramp_up,0.4026531677393397,0.8280192888936716,0.8746656939161256,0.7287045887150897,0.3937588829783571
2025-05-26,ramp_up,0.4213830769356739,0.7586456015981492,0.8193035292163156,0.8068310524295074,0.2897992958020082
2025-05-27,ramp_up,0.40552835383845387,0.7234710866577984,0.8622709922051772,0.745740534432025,0.44009141792259104
2025-05-28,ramp_up,0.4307345443403303,0.7664687478309958,0.8945168212601045,0.7827824452760297,0.39763512344951546
2025-05-29,ramp_up,0.4481919942927338,0.6839694109950271,0.8665601222837196,0.7471015163225255,0.4161145966066347
2025-05-30,ramp_up,0.45101340444952576,0.8317632829018703,0.8665646401089122,0.770125732484205,0.40694173501928504
2025-05-31,ramp_up,0.45210052979367094,0.8252583891007641,0.8625806591035425,0.7723037450564464,0.4605456025995548
2025-06-01,ramp_up,0.4360263611999481,0.8293001824686728,0.885273940456177,0.7573277757384845,0.2690774812821677
2025-06-02,ramp_up,0.4360174204421533,0.7363771051428424,0.8585628650204093,0.7812487631063072,0.4077389365571458
2025-06-03,ramp_up,0.4482464984187357,0.7323695753093239,0.8879407127683784,0.7774500579175743,0.39643973320529796
2025-06-04,ramp_up,0.44825123497684854,0.8601998942930705,0.8522245061179091,0.8226997086348415,0.37698186238902276
2025-06-05,ramp_up,0.4797812789378244,0.8102034009841383,0.8725235692623952,0.8637866184980659,0.5649815406458357
2025-06-06,ramp_up,0.479893487781667,0.8326780877519858,0.8454363894234775,0.8360212227844217,0.3591061882685683
2025-06-07,ramp_up,0.4438948500702006,0.8676312231746205,0.8709470180837035,0.7190097741842798,0.3865112196151668
2025-06-08,ramp_up,0.49134438899986416,0.794573690831354,0.8788079136421346,0.7996673568518098,0.4545677712819054
2025-06-09,ramp_up,0.46519657395423275,0.7653716649262212,0.8767122405596189,0.8533217529161126,0.49076626446473687
2025-06-10,ramp_up,0.4810899086292972,0.8036365406239088,0.854842787439803,0.8300512695075963,0.4150597910430965
2025-06-11,ramp_up,0.4861518818599861,0.7776789178733207,0.8562436829979511,0.8761665812884497,0.400283422455598
2025-06-12,ramp_up,0.45959740164699425,0.8601653893520123,0.8844905705875539,0.8971890552528077,0.42107377719953515
2025-06-13,ramp_up,0.5058880706041777,0.7741123616691375,0.8662387328837895,0.8094804616844385,0.46822640579553276
2025-06-14,ramp_up,0.45336294572533015,0.8460169530328524,0.8475408073903996,0.736914865105566,0.4303587070281042
2025-06-15,ramp_up,0.49265774117949185,0.8863230638368026,0.8691839363178768,0.7869834172294541,0.40755088067813583
2025-06-16,ramp_up,0.533252956913828,0.822373010906542,0.8462472428182592,0.8878272459274005,0.49724658602001576
2025-06-17,ramp_up,0.5235280067223425,0.8318043956490384,0.8905860706783566,0.8396700725125467,0.4507910112986278
2025-06-18,ramp_up,0.489338862835267,0.8334861909665491,0.8361166636124859,0.8679596465760097,0.4561973881461644
2025-06-19,ramp_up,0.5066691444591802,0.8239155678021873,0.8760981386002272,0.8438020525192418,0.41403375683691873
2025-06-20,ramp_up,0.5064583890411053,0.8758070890380263,0.876366811755558,0.8495034043647135,0.5035076641297663
2025-06-21,ramp_up,0.5493314703908843,0.8873189008192741,0.8611621126493122,0.8520652298627804,0.42776270178685344
2025-06-22,ramp_up,0.5351367249276856,0.8432885074598794,0.8446670796995559,0.8233921546335726,0.4486134995803268
2025-06-23,ramp_up,0.5455199582256112,0.830576322592326,0.8610886807506114,0.9073894955597147,0.5178372518835317
2025-06-24,ramp_up,0.5495578770438295,0.8525344048481971,0.8385084775037841,0.8953987207642098,0.47256329040016337
2025-06-25,ramp_up,0.5405395508086204,0.8715276698303384,0.8941065117840794,0.8991557921800384,0.482015425599184
2025-06-26,ramp_up,0.518128667763149,0.8006182664204611,0.8543628001920965,0.8997857113367599,0.44635853059347536
2025-06-27,ramp_up,0.5536336320909213,0.9127565295177332,0.8650303566816986,0.9096738054203103,0.4876553971411445
2025-06-28,ramp_up,0.5282095770529093,0.8653004831546265,0.8425617596915906,0.8566840088647706,0.3620963355110176
2025-06-29,ramp_up,0.5343890060920201,0.8985404994695454,0.8686359342062626,0.8259490247075565,0.4571115203229873
2025-06-30,ramp_up,0.5526671002298498,0.9160748408924261,0.8490627497531584,0.9417378632138801,0.41702799166316434
2025-07-01,ramp_up,0.5628227294078398,0.9287182427468397,0.8421095587062488,0.9165856482096026,0.4960127291431289
2025-07-02,ramp_up,0.5648310104195469,0.8734105530429751,0.8511935861174658,0.9262317207912579,0.5071083929752036
2025-07-03,ramp_up,0.5367688149088901,0.8821997951520911,0.8377067014759761,0.8974331512005749,0.4437192023824732
2025-07-04,ramp_up,0.549937860682659,0.8683540554544619,0.8487194456919852,0.9677132095065276,0.45488894420710424
2025-07-05,ramp_up,0.5677444627561558,0.885783382192232,0.840740535207034,0.8399528201975334,0.4364016083033104
2025-07-06,ramp_up,0.5639492581411699,0.9097813950237698,0.8176400254735049,0.8677648653660791,0.4641141054604933
2025-07-07,ramp_up,0.5713992603353389,0.8779694038184359,0.8564846716652524,0.9464209538164418,0.4201172699757164
2025-07-08,ramp_up,0.5685602738946611,0.8541054524741621,0.8760727825476182,0.9110296966670931,0.535081365336049
2025-07-09,ramp_up,0.5833170942874564,0.9348016394050567,0.8239092772802712,0.9742063660163924,0.4563133378736115
2025-07-10,ramp_up,0.546709883562786,0.8819579674635777,0.8350838331799233,0.8586502951562259,0.47265714575073386
2025-07-11,ramp_up,0.6073408465421323,0.914604615213528,0.8404269600416194,0.9329911229332235,0.4795732356475599
2025-07-12,ramp_up,0.5823613501240986,1.0,0.8635166528750248,0.9075270630942948,0.4110158576689106
2025-07-13,ramp_up,0.6138200255389158,0.9749566107650977,0.8620269794768326,0.8846206615829045,0.4895634082097087
2025-07-14,ramp_up,0.565722124455759,0.9153093085976208,0.8725186778139529,0.9180980307556712,0.4419812546303914
2025-07-15,ramp_up,0.6211465416292175,0.9364788485185865,0.8460462606779072,0.9971610401680108,0.4403093794634866
2025-07-16,ramp_up,0.5984744074594447,0.9490819252114546,0.8265092984510575,0.9208081780347552,0.5018261652247483
2025-07-17,ramp_up,0.5867505315430551,0.9488965685505814,0.8520091297293738,0.9306130419242838,0.4535598873855566
2025-07-18,ramp_up,0.6337076649751162,0.8488709936015856,0.8418599197405835,0.9328288945995342,0.49092838451448806
2025-07-19,ramp_up,0.6101880353350428,0.9545814478878947,0.8225210185792661,0.9036671190155809,0.4965492501685995
2025-07-20,ramp_up,0.625658667750761,0.9412555030857379,0.8111953965391262,0.8812231725224696,0.48524811177233584
2025-07-21,ramp_up,0.6306766551218427,0.911676598229577,0.8084634829958126,0.9762891557894087,0.5375025663881517
2025-07-22,ramp_up,0.6335249005130412,0.9465713623606605,0.8364793375434408,0.988782760906355,0.5340391966409013
2025-07-23,ramp_up,0.6695129958081046,0.9266037324222003,0.7958882220817008,1.0,0.6042722515414786
2025-07-24,estable,0.6144007332050264,0.6392833400915118,0.8344682947802369,0.892893557563586,0.5574693845969532
2025-07-25,estable,0.6587955168091294,0.6160550747677391,0.8652725801493458,0.9368913689901377,0.5458991127116634
2025-07-26,estable,0.6826667789318178,0.5660503567360194,0.8396313098399439,0.9109685053977483,0.5505716951768634
2025-07-27,estable,0.6743397998594259,0.5945009017457257,0.8035585659731708,0.8395024461131051,0.44786710222345183
2025-07-28,estable,0.676046609188348,0.6032109916419501,0.793929750164575,0.9148515464915964,0.5327468767950143
2025-07-29,estable,0.6304634622323751,0.5750844892789095,0.8263571517308128,0.8544996696830811,0.5678291972648815
2025-07-30,estable,0.6477734500125689,0.6419594138056851,0.836972512540897,0.8967819802991995,0.5532439194330516
2025-07-31,estable,0.6758977284144012,0.616597581367176,0.8449075843746487,0.9254853628711917,0.6329834568152481
2025-08-01,estable,0.6484903962869455,0.5992023767341762,0.8298928766447408,0.9101322248362947,0.49687519823881776
2025-08-02,estable,0.6690641839331288,0.6372884951976304,0.8220179907082658,0.8567332639346736,0.5381629083157998
2025-08-03,estable,0.622374233607009,0.6339474506581672,0.8696067589760489,0.8289846621305413,0.5051592564794345
2025-08-04,estable,0.6341387894496582,0.6000758125182072,0.8456967994624428,0.9199575514255747,0.5348186548618279
2025-08-05,estable,0.6739148810441228,0.6255573184540398,0.8286849953713966,0.9453809458883519,0.5319119846747961
2025-08-06,estable,0.6437996709311385,0.6470189730374493,0.8851166598314453,0.8791962811245448,0.4974206967899131
2025-08-07,estable,0.6601593939178867,0.5725289419663664,0.8347987218728626,0.9485199806181124,0.5222663084453721
2025-08-08,estable,0.643565925819935,0.610074781140404,0.8656524043066955,0.9375330144119783,0.4566644469501496
2025-08-09,estable,0.6238552921204596,0.6105926014965062,0.8613628633144408,0.8321223670634218,0.5304075018635752
2025-08-10,estable,0.6387569233464313,0.6061086055347,0.8469937963088373,0.7983772782594315,0.47330929616655515
2025-08-11,estable,0.665291921978422,0.6189016872856791,0.8241849493849763,0.956499777922707,0.5372543565731428
2025-08-12,estable,0.6880222651385357,0.611536111751005,0.834916103288643,0.9645269622225142,0.6033198552187964
2025-08-13,estable,0.6182194343726912,0.6101280764620095,0.8042909734834748,0.9183104555485171,0.5040972823959561
2025-08-14,estable,0.6509326366485757,0.6309149326275976,0.8389777215769794,0.9464278109482679,0.5170974006474768
2025-08-15,estable,0.6896278275663286,0.6319587949753424,0.856883476586142,0.9846052798252186,0.5826827943788387
2025-08-16,estable,0.6953277912964344,0.5958207521513307,0.8043268730080075,0.8866791671763963,0.5315183952523522
2025-08-17,estable,0.6673980772434344,0.5971105097025629,0.8491855895155683,0.8306403828180711,0.5568092635985329
2025-08-18,estable,0.6846911669734004,0.5850966138299947,0.8285715026449358,0.9648159981828652,0.5741023636953075
2025-08-19,estable,0.6739964387874049,0.6330941635370725,0.8174181588491661,0.9329128271167733,0.5830809496297373
2025-08-20,estable,0.6950107130122194,0.6133301807605572,0.7990552029824972,0.9754789642270507,0.6414187804521079
2025-08-21,estable,0.6668483723441836,0.5840630679645668,0.7982516575128613,0.8966762565158678,0.5951949402101483
2025-08-22,estable,0.7011012632075304,0.6409936673526538,0.7940159180720696,0.9572539142696221,0.5305562974258726
2025-08-23,estable,0.6669685800169736,0.6643077347089874,0.8196090173875634,0.8766786958124549,0.5568832621276053
2025-08-24,estable,0.7002265138295178,0.6018869263850469,0.7981693990734874,0.8878740196392301,0.5156259225300936
2025-08-25,estable,0.7108497074204263,0.6826482192254866,0.830975075998801,0.9569459864223696,0.5825066522287532
2025-08-26,estable,0.7107874151302188,0.6194366191710354,0.8009360108998823,0.984035535839831,0.535477252883115
2025-08-27,estable,0.7082399339501042,0.6401898651865893,0.8416132761386139,0.9857982130255994,0.5439645701693472
